"384","-127.00","40.24","1084","-7","2021-10-20 14:46:11",NULL
"385","-127.00","40.24","1084","-7","2021-10-20 14:46:16",NULL
"386","-127.00","40.24","1084","-7","2021-10-20 14:46:21",NULL
"387","-127.00","40.24","1084","100","2021-10-20 14:46:27",NULL
"388","-127.00","40.24","1084","100","2021-10-20 14:46:33",NULL
"389","-127.00","40.24","1084","100","2021-10-20 14:46:39",NULL
"390","-127.00","40.24","1084","100","2021-10-20 14:46:45",NULL
"391","-127.00","40.24","1084","18","2021-10-20 14:46:51",NULL
"392","-127.00","40.24","1084","100","2021-10-20 14:46:57",NULL
"393","32.50","7.14","1084","55","2021-10-20 14:47:48",NULL
"394","32.50","7.13","1084","54","2021-10-20 14:47:53",NULL
"395","32.50","7.11","1084","-212","2021-10-20 14:48:01",NULL
"396","32.50","7.26","1084","91","2021-10-20 14:48:10",NULL
"397","32.44","7.11","1084","97","2021-10-20 14:48:19",NULL
"398","32.44","7.09","1084","56","2021-10-20 14:48:27",NULL
"399","32.50","7.07","1084","47","2021-10-20 14:48:36",NULL
"400","32.50","7.06","1084","49","2021-10-20 14:48:45",NULL
"401","32.50","7.07","1084","58","2021-10-20 14:48:53",NULL
"402","32.50","7.53","1084","49","2021-10-20 14:49:02",NULL
